link_key,fragment_id,norm_id,boe_id_context,delegated_institution_label,designated_role_title,reasons_csv,candidate_rank_for_link,candidate_score,candidate_relevance_bucket,autofill_confidence,candidate_boe_id,candidate_doc_url,candidate_publication_date,candidate_publication_date_iso,candidate_department,candidate_title,candidate_person_hint,role_token_overlap,institution_token_overlap,suggested_reviewed_designated_actor_label,suggested_reviewed_enforcement_evidence_date,suggested_reviewed_source_url,suggested_reviewed_evidence_quote,recommended_action,review_status,review_note
delegated_enforcement_v1|es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social||https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral,es:boe-a-2000-15060,BOE-A-2000-15060,Inspeccion de Trabajo y Seguridad Social,Jefatura de Inspeccion,missing_designated_actor,3,27,medium,medium,BOE-A-1985-12316,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-12316,27/06/1985,1985-06-27,Ministerio de Trabajo y Seguridad Social,Orden de 3 de junio de 1985 por la que se dispone el nombramiento de don Urbano Martín Alonso como Subdirector general de Coordinación y Planificación en la Dirección General de la Inspección de Trabajo y Seguridad Social.,Urbano Martín Alonso,0,3,Urbano Martín Alonso,,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-12316,Orden de 3 de junio de 1985 por la que se dispone el nombramiento de don Urbano Martín Alonso como Subdirector general de Coordinación y Planificación en la Dirección General de la Inspección de Trabajo y Seguridad Social.,review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social||https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral,es:boe-a-2000-15060,BOE-A-2000-15060,Inspeccion de Trabajo y Seguridad Social,Jefatura de Inspeccion,missing_designated_actor,4,26,medium,medium,BOE-A-1985-11137,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-11137,14/06/1985,1985-06-14,Ministerio de Trabajo y Seguridad Social,"Orden de 23 de mayo de 1985 por la que se dispone el nombramiento de don Alejandro Mulas García, como Subdirector general de Inspección de Relaciones Laborales y Seguridad e Higiene en la Dirección General de la Inspección de Trabajo y Seguridad Social.",Alejandro Mulas García,0,3,Alejandro Mulas García,,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-11137,"Orden de 23 de mayo de 1985 por la que se dispone el nombramiento de don Alejandro Mulas García, como Subdirector general de Inspección de Relaciones Laborales y Seguridad e Higiene en la Dirección General de la Inspección de Trabajo y Seguridad Social.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social||https://www.boe.es/buscar/act.php?id=BOE-A-2000-15060,es:boe-a-2000-15060:fragment:articulo:bloque-de-tipificacion-laboral,es:boe-a-2000-15060,BOE-A-2000-15060,Inspeccion de Trabajo y Seguridad Social,Jefatura de Inspeccion,missing_designated_actor,5,25,medium,medium,BOE-A-1984-27292,https://www.boe.es/buscar/doc.php?id=BOE-A-1984-27292,15/12/1984,1984-12-15,Ministerio de Trabajo y Seguridad Social,"Real Decreto 2206/1984, de 12 de diciembre, por el que se dispone el nombramiento de don Juan Ignacio Moltó García como Director general de Inspección de Trabajo y Seguridad Social.",Juan Ignacio Moltó García,0,3,Juan Ignacio Moltó García,,https://www.boe.es/buscar/doc.php?id=BOE-A-1984-27292,"Real Decreto 2206/1984, de 12 de diciembre, por el que se dispone el nombramiento de don Juan Ignacio Moltó García como Director general de Inspección de Trabajo y Seguridad Social.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,1,49,strong,high,BOE-A-2007-12769,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-12769,30/06/2007,2007-06-30,Ministerio de Economía y Hacienda,"Resolución de 21 de junio de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Ejecutivo de la Delegación Especial de Andalucía, Ceuta y Melilla de don José Alberto García Valera.",José Alberto García Valera,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-12769,"Resolución de 21 de junio de 2007, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Ejecutivo de la Delegación Especial de Andalucía, Ceuta y Melilla de don José Alberto García Valera.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,2,48,strong,high,BOE-A-2006-2465,https://www.boe.es/buscar/doc.php?id=BOE-A-2006-2465,14/02/2006,2006-02-14,Ministerio de Economía y Hacienda,"Resolución de 8 de febrero de 2006, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Jesús Manuel Andradas Heranz, como Delegado de Planificación y Control de la Delegación Especial de la Agencia Estatal de Administración Tributaria de Madrid.",Jesús Manuel Andradas Heranz,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2006-2465,"Resolución de 8 de febrero de 2006, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Jesús Manuel Andradas Heranz, como Delegado de Planificación y Control de la Delegación Especial de la Agencia Estatal de Administración Tributaria de Madrid.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,3,47,strong,high,BOE-A-2004-9367,https://www.boe.es/buscar/doc.php?id=BOE-A-2004-9367,20/05/2004,2004-05-20,Ministerio de Economía y Hacienda,"Resolución de 14 de mayo de 2004, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Especial Adjunto Ejecutivo en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid de don Manuel Trillo Álvarez.",Manuel Trillo Álvarez,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2004-9367,"Resolución de 14 de mayo de 2004, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento como Delegado Especial Adjunto Ejecutivo en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid de don Manuel Trillo Álvarez.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,4,46,strong,high,BOE-A-2000-9987,https://www.boe.es/buscar/doc.php?id=BOE-A-2000-9987,30/05/2000,2000-05-30,Ministerio de Hacienda,"Resolución de 22 de mayo de 2000, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Manuel Trigo Portela como Delegado especial adjunto de Planificación y Control en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",Manuel Trigo Portela,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2000-9987,"Resolución de 22 de mayo de 2000, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Manuel Trigo Portela como Delegado especial adjunto de Planificación y Control en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,5,45,strong,high,BOE-A-1999-7873,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7873,08/04/1999,1999-04-08,Ministerio de Economía y Hacienda,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Eduardo Córdoba Ocaña como Delegado especial adjunto ejecutivo en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",Eduardo Córdoba Ocaña,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7873,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Eduardo Córdoba Ocaña como Delegado especial adjunto ejecutivo en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,6,44,strong,high,BOE-A-1999-7874,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7874,08/04/1999,1999-04-08,Ministerio de Economía y Hacienda,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Juan Daniel Salido del Pozo como Delegado especial adjunto de Planificación y Control en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",Juan Daniel Salido del Pozo,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7874,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Juan Daniel Salido del Pozo como Delegado especial adjunto de Planificación y Control en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,7,43,strong,high,BOE-A-1999-7877,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7877,08/04/1999,1999-04-08,Ministerio de Economía y Hacienda,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Antonio Monill Serra como Delegado especial adjunto en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Cataluña.",Antonio Monill Serra,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7877,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Antonio Monill Serra como Delegado especial adjunto en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Cataluña.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,8,42,strong,high,BOE-A-1999-7878,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7878,08/04/1999,1999-04-08,Ministerio de Economía y Hacienda,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Inocente Altozano Ferragut como Delegado especial adjunto en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Valencia.",Inocente Altozano Ferragut,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1999-7878,"Resolución de 18 de marzo de 1999, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Inocente Altozano Ferragut como Delegado especial adjunto en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Valencia.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,9,41,strong,high,BOE-A-1998-21461,https://www.boe.es/buscar/doc.php?id=BOE-A-1998-21461,11/09/1998,1998-09-11,Ministerio de Economía y Hacienda,"Resolución de 4 de septiembre de 1998, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Yolanda González Carballeira como Delegada Especial adjunta para los Servicios en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",Yolanda González Carballeira,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1998-21461,"Resolución de 4 de septiembre de 1998, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Yolanda González Carballeira como Delegada Especial adjunta para los Servicios en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,10,40,strong,high,BOE-A-1997-24693,https://www.boe.es/buscar/doc.php?id=BOE-A-1997-24693,19/11/1997,1997-11-19,Ministerio de Economía y Hacienda,"Resolución de 12 de noviembre de 1997, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Ana María Naveira Naveira como Delegada Especial de la Delegación Especial de la Agencia Estatal de Administración Tributaria de Madrid.",Ana María Naveira Naveira,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1997-24693,"Resolución de 12 de noviembre de 1997, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de doña Ana María Naveira Naveira como Delegada Especial de la Delegación Especial de la Agencia Estatal de Administración Tributaria de Madrid.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal|Ministerio de Hacienda|AEAT|Delegaciones AEAT|https://www.boe.es/buscar/act.php?id=BOE-A-2003-23186,es:boe-a-2003-23186:fragment:articulo:bloque-sancionador-principal,es:boe-a-2003-23186,BOE-A-2003-23186,AEAT,Delegacion Especial,institutional_designated_actor,11,40,strong,high,BOE-A-1997-17834,https://www.boe.es/buscar/doc.php?id=BOE-A-1997-17834,07/08/1997,1997-08-07,Ministerio de Economía y Hacienda,"Resolución de 30 de julio de 1997, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Juan Daniel Salido del Pozo como Delegado especial adjunto para las Administraciones en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",Juan Daniel Salido del Pozo,1,0,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1997-17834,"Resolución de 30 de julio de 1997, de la Agencia Estatal de Administración Tributaria, por la que se dispone el nombramiento de don Juan Daniel Salido del Pozo como Delegado especial adjunto para las Administraciones en la Delegación Especial de la Agencia Estatal de Administración Tributaria en Madrid.",review_for_possible_approval,pending,
